"DOY","Black_1","Black_2","Black_3","Black_4","Black_5","Black_6","Black_7","Black_8","Black_9","Black_10"
2023178,NA,0.648807195932734,NA,0.832289491997216,0.306446490949508,0.835135135135135,0.205064956421641,-0.0151347360649686,0.867171369580179,0.775017743080199
2023180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023186,NA,0.35375118708452,NA,0.829152111781518,0.799061767005473,0.798165137614679,0.74378423935946,0.838226108682074,0.82774530913565,0.778891115564462
2023187,0.595425867507887,0.74746936600959,0.728305315765561,0.799307958477509,0.777292576419214,0.790642881184786,0.501321003963012,0.833199679230152,0.850490972442192,0.748792270531401
2023188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023194,NA,0.715037264357738,NA,0.671760045274477,0.768855534709193,2.05190311418685,0.30199370409234,0.835167936776743,0.843522561863173,0.761271488809601
2023195,0.615615615615616,0.513572799561283,-0.0244514106583072,0.819886363636364,0.757412398921833,0.0732995352767216,0.715144682450207,0.0513066871637202,0.842198581560284,0.741896395031809
2023196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023202,NA,0.0379069989496801,NA,0.652060511215441,0.0457668118045477,0.136548102172356,0.117809734513274,0.0414667580534613,-0.0272279934390378,0.433015006821282
2023203,0.569421757595557,0.566511627906977,0.571529245947851,0.783480825958702,0.739095315024233,0.776895306859206,0.0970676473434626,0.822443598007618,0.824360902255639,0.743774574049803
2023204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023210,NA,0.4992,NA,0.26216814159292,0.581061692969871,0.575807334428024,0.419087136929461,0.565809379727685,0.405884898312419,0.0987972508591066
2023211,0.0260402684563758,0.0121311649096785,0.773333333333333,0.83133971291866,0.795267489711934,0.810048622366288,0.747997086671522,0.847726661285983,0.809240745744393,0.296485961504503
2023212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023218,NA,0.756438236577914,NA,0.833333333333333,0.800618238021638,0.816334211516748,0.758519141775347,0.844996729888816,0.862257074667576,0.783106657122405
2023219,0.626373626373626,0.756367663344407,0.760188087774295,0.812597931682858,0.88641975308642,0.820083682008368,0.397106456488879,0.499373590578802,0.0466763115815122,0.689895470383275
2023220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023226,NA,0.684791174152876,NA,0.782072642452516,0.758898589657488,0.793686950862349,0.667887667887668,0.496580027359781,0.330251906632771,0.0767599098501922
2023227,0.0656370656370656,1.33467741935484,0.7248730964467,0.94824016563147,0.745603751465416,0.804597701149425,0.736374178585234,0.827647058823529,0.784126984126984,0.775426219870664
2023228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023234,NA,0.694433157253149,NA,0.761555626394645,0.738271604938272,0.78125,0.698683191324555,0.791614518147685,0.797922568460812,0.717069892473118
